semnatic_similarity_with_src,sentiment_analysis_with_src,sentence_entropy,bert-score,summary_score
0.841348112,1,3.321928095,0.729141653,0.869520366
0.907455742,1,3.700439718,0.796771169,0.601856232
0.849735558,1,3.169925001,0.815719783,0.599668324
0.767157793,0,3.459431619,0.724215984,0.869520366
0.773564041,0,3.459431619,0.619538844,0.221532077
0.630377173,1,3.121928095,0.706649721,0.592324436
0.829304278,0,4.087462841,0.748447716,0.349634767
0.773490131,1,3.321928095,0.70771426,0.592324436
0.855429888,1,3.584962501,0.794102788,0.767383695
0.669331372,0,3,0.69658649,0.601856232
0.739103854,0,2.584962501,0.67283833,0.221532077
0.667233109,1,3.459431619,0.727995992,0.556236327
0.894040108,1,4.378783493,0.724362612,0.599668324
0.739728034,0,3,0.689066708,0.221532077
0.799759746,0,2,0.674160302,0.556236327
0.904612422,0,3.277613437,0.754189134,0.919477642
0.781567216,1,2,0.68822968,0.599668324
0.830386817,1,3.584962501,0.728672981,0.767383695
0.756656528,0,3.584962501,0.673801243,0.599668324
0.769493699,0,3.277613437,0.709611952,0.592324436
0.831861496,1,3.121928095,0.617321074,0.213728592
0.847175419,0,2.807354922,0.750983059,0.352907121
0.84118551,0,3.321928095,0.760227621,0.767383695
0.947795749,1,3.459431619,0.884959996,0.919477642
0.910323381,0,3.664497779,0.784928858,0.869520366
0.793211222,1,3.121928095,0.762884855,0.869520366
0.880056679,0,3.418295834,0.747945786,0.601856232
0.93723911,1,3.584962501,0.887734771,0.869520366
0.558152676,1,3,0.554986,0.213728592
0.753788769,0,3.39274741,0.712024093,0.601856232
0.72378999,1,3.546593564,0.795938075,0.767383695
0.945656598,1,3.169925001,0.845815897,0.919477642
0.793702483,1,3.584962501,0.771328866,0.601856232
0.750296891,0,2.947702779,0.679225385,0.869520366
0.769944668,1,3.584962501,0.658424914,0.869520366
0.842527509,0,3.121928095,0.756825805,0.526093841
0.860041142,1,3,0.656980932,0.269727528
0.828770101,0,3.121928095,0.834463656,0.767383695
0.87612617,0,4,0.802684724,0.767383695
0.930006206,1,3.702819531,0.80115664,0.767383695
0.861126125,1,3.169925001,0.676151693,0.767383695
0.870230854,1,3.546593564,0.825237572,0.767383695
0.892290175,0,3.321928095,0.800810635,0.869520366
0.863644183,1,3,0.789996743,0.869520366
0.758865416,1,3.321928095,0.772352159,0.599668324
0.876640379,0,3.459431619,0.696033776,0.869520366
0.764098942,0,3.700439718,0.679671764,0.201786727
0.835489154,0,3.700439718,0.689056277,0.405639619
0.692990124,0,3,0.507654369,0.556236327
0.761386454,0,3.584962501,0.644919872,0.193517685
0.65313375,1,3.521640636,0.613037765,0.364498526
0.907619298,1,3.084962501,0.61685884,0.592324436
0.809871376,0,3.546593564,0.689687252,0.869520366
0.909168184,1,3.188721876,0.743218303,0.919477642
0.861744642,0,2.321928095,0.724395335,0.767383695
0.933632314,1,3.4677201,0.835092902,0.869520366
0.819286227,1,3.584962501,0.754443049,0.869520366
0.882861376,1,3.169925001,0.744027317,0.767383695
0.727017462,0,3.321928095,0.786232948,0.869520366
0.642475069,1,2.947702779,0.738654673,0.213728592
0.644132137,0,3,0.663755476,0.221532077
0.719521821,1,3,0.761904716,0.601856232
0.525401652,0,3.121928095,0.503396332,0.221532077
0.783688128,0,2.584962501,0.724537015,0.526093841
0.764792383,1,3.321928095,0.732014775,0.601856232
0.567258298,0,2.807354922,0.652223229,0.601856232
0.878971994,0,2.320700685,0.615189731,0.221532077
0.827924192,1,3.906890596,0.812790155,0.556236327
0.832956493,0,3,0.656062841,0.221532077
0.858629465,0,3.584962501,0.744316578,0.869520366
0.876194417,1,3,0.815400124,0.767383695
0.721316934,0,3.700439718,0.684680879,0.592324436
0.84066689,0,3.459431619,0.73249197,0.767383695
0.855821371,0,3.321928095,0.723836482,0.869520366
0.896659672,0,3.321928095,0.787025809,0.767383695
0.905647159,1,3.459431619,0.739851117,0.592324436
0.897604704,0,3,0.749479473,0.316336036
0.739213884,1,3.459431619,0.656494141,0.352907121
0.862025857,0,3.459431619,0.742688239,0.869520366
0.718698859,0,3.584962501,0.74565655,0.221532077
0.803558886,0,3.121928095,0.611773849,0.221532077
0.879846632,1,2,0.73271811,0.767383695
0.895827889,1,3,0.6729123,0.869520366
0.577641249,1,3.277613437,0.641729116,0.767383695
0.821688652,1,3.700439718,0.77835238,0.767383695
0.946751714,1,3.969815782,0.848962307,0.919477642
0.715019405,1,3,0.71875459,0.592324436
0.825633168,0,3.418295834,0.649475217,0.213728592
0.837738514,1,3.321928095,0.683146656,0.221532077
0.787294507,1,3.584962501,0.694393933,0.767383695
0.767423928,1,3.700439718,0.744936049,0.599668324
0.844474792,0,3.169925001,0.728947878,0.919477642
0.915539205,1,3,0.81275636,0.869520366
0.851173997,1,3.773557262,0.751290262,0.869520366
0.556827784,0,2.584962501,0.649935484,0.269727528
0.84876895,0,3.418295834,0.80820334,0.869520366
0.937054396,0,2.321928095,0.764262319,0.599668324
0.817755103,0,2.641604168,0.633973956,0.405639619
0.830163777,1,3.418295834,0.734345794,0.767383695
0.66927141,1,3.121928095,0.726231277,0.869520366
0.8155635,1,3,0.746499479,0.405639619
0.507566392,0,3.169925001,0.541111827,0.200108826
0.826831579,1,3.418295834,0.701853931,0.767383695
0.764929533,1,3.321928095,0.646967411,0.869520366
0.789955735,1,3,0.738345087,0.767383695
0.807911932,0,3.459431619,0.698860049,0.599668324
0.948747993,1,3.418295834,0.813047767,0.767383695
0.95454073,0,3.334679141,0.752646267,0.869520366
0.799743295,0,2.321928095,0.74203223,0.767383695
0.806088448,0,3.664497779,0.761689901,0.352907121
0.88960892,0,3.169925001,0.74822402,0.869520366
0.840292752,1,4.142664356,0.705595911,0.599668324
0.72497046,1,3.459431619,0.722308874,0.316336036
0.672957063,1,2,0.591324806,0.221532077
0.710610986,1,2.584962501,0.597603261,0.767383695
0.731238186,1,2,0.522823572,0.221532077
0.841966033,0,2.321928095,0.861522496,0.601856232
0.758558869,1,3.459431619,0.574798107,0.599668324
0.711675227,0,3.169925001,0.642104506,0.221532077
0.956304967,1,3.589898095,0.836591125,0.869520366
0.713284075,1,3.321928095,0.746151149,0.213728592
0.963854849,1,4.087462841,0.865630448,0.919477642
0.76778388,0,3.169925001,0.695946574,0.767383695
0.854109645,0,3.459431619,0.674530864,0.601856232
0.866732121,0,2.807354922,0.817382514,0.869520366
0.887433827,1,3.700439718,0.780321181,0.869520366
0.864510953,1,3.459431619,0.834006786,0.599668324
0.918239474,1,3.664497779,0.827036321,0.767383695
0.810341418,0,3.807354922,0.681151628,0.869520366
0.917264581,0,3.169925001,0.803870797,0.869520366
0.775666714,0,3.321928095,0.67584306,0.767383695
0.936215281,1,4,0.773468614,0.556236327
0.781481743,0,3.546593564,0.718585253,0.599668324
0.801706672,0,3,0.660998344,0.592324436
0.8004812,1,2.807354922,0.674607873,0.599668324
0.865163207,1,3.459431619,0.749748409,0.599668324
0.427749336,0,1.909036818,0.402885079,0.204765752
0.851355791,0,3.584962501,0.691283703,0.221532077
0.774114132,1,3.321928095,0.560795605,0.213728592
0.743799508,0,2,0.697422981,0.767383695
0.780966043,1,2.947702779,0.814123452,0.599668324
0.883731842,0,3.807354922,0.700260043,0.526093841
0.819672167,0,3.169925001,0.729989469,0.526093841
0.843090951,1,3.852168724,0.807955205,0.269727528
0.901098907,1,3,0.763228655,0.767383695
0.920505285,0,4,0.74023515,0.869520366
0.900272846,1,3.700439718,0.794517398,0.869520366
0.817198753,1,3,0.61900872,0.599668324
0.814201117,1,3.277613437,0.677585483,0.869520366
0.712200284,1,2.807354922,0.730116069,0.526093841
0.81922698,0,3.459431619,0.706281126,0.869520366
0.821706176,0,3.169925001,0.717832267,0.869520366
0.856133819,0,3.459431619,0.678944588,0.767383695
0.891972303,0,3,0.757853329,0.869520366
0.72688961,1,3.169925001,0.646137059,0.221532077
0.798404336,0,3.546593564,0.672632992,0.869520366
0.875818551,1,3.277613437,0.822567284,0.869520366
0.678974032,0,1.584962501,0.582423747,0.767383695
0.87371552,1,3.459431619,0.758388281,0.221532077
0.821077764,0,3,0.718603075,0.767383695
0.827309191,0,2.584962501,0.74765265,0.556236327
0.805155456,1,3.277613437,0.750379026,0.767383695
0.752761483,0,3.169925001,0.692825019,0.869520366
0.802462041,0,3.321928095,0.794539273,0.869520366
0.839805186,0,3.169925001,0.675390124,0.767383695
0.788363874,0,2.321928095,0.656970739,0.592324436
0.828399718,1,3.169925001,0.698937893,0.869520366
0.945889056,1,3.807354922,0.76559329,0.349634767
0.671178579,1,2.584962501,0.615228653,0.601856232
0.937073886,1,3.584962501,0.838383794,0.919477642
0.782764971,0,3.321928095,0.665351808,0.556236327
0.914343834,0,3.321928095,0.836538792,0.919477642
0.913828135,0,4.201841232,0.833090961,0.592324436
0.634363949,0,2.584962501,0.53731817,0.592324436
0.782627881,0,3.169925001,0.683775783,0.869520366
0.670771539,0,2.584962501,0.705005229,0.221532077
0.817122757,1,3.321928095,0.69965446,0.767383695
0.916012466,1,3.418295834,0.771076143,0.767383695
0.810545564,1,3.169925001,0.705640256,0.221532077
0.790575922,0,2.321928095,0.693177402,0.869520366
0.806018889,0,2.807354922,0.668759525,0.556236327
0.793253183,0,3.169925001,0.785577834,0.767383695
0.694605052,1,3,0.803179979,0.599668324
0.849246621,0,3.459431619,0.71508503,0.316336036
0.724268913,0,3.321928095,0.631273687,0.221532077
0.553022921,1,2.807354922,0.62777251,0.767383695
0.903641641,0,3.664497779,0.703530431,0.767383695
0.679613292,1,3,0.640176594,0.767383695
0.690537572,1,3.456564762,0.692964077,0.221532077
0.885267437,0,3.906890596,0.730552733,0.592324436
0.858103156,0,3.169925001,0.816475809,0.599668324
0.877526224,0,3.169925001,0.771502912,0.767383695
0.688867569,1,2.807354922,0.673291564,0.464122891
0.821229875,0,2.584962501,0.740022421,0.767383695
0.760999441,0,2.807354922,0.660704553,0.221532077
0.833572924,0,3.459431619,0.715015292,0.221532077
0.870781302,1,3,0.648801506,0.767383695
0.887601793,0,2.807354922,0.817777395,0.599668324
0.755420625,0,3.664497779,0.707685471,0.599668324
0.824792027,1,2.321928095,0.800093412,0.767383695
0.744516969,0,3.700439718,0.531743646,0.193517685
0.831977367,1,2.807354922,0.712211013,0.221532077
0.495762169,0,2.584962501,0.541409969,0.221532077
0.70362711,0,2.584962501,0.67389226,0.599668324
0.836282194,1,3,0.669670284,0.556236327
0.892545223,1,3.459431619,0.799280107,0.869520366
0.9153108,0,3,0.806417704,0.869520366
0.80543834,1,2,0.650941253,0.599668324
0.872903228,0,3.584962501,0.777068138,0.767383695
0.545676351,1,3,0.648213029,0.364498526
0.793659508,0,3.277613437,0.658648908,0.556236327
0.869368017,1,3.418295834,0.728168786,0.601856232
0.774878919,0,2.584962501,0.684149146,0.221532077
0.938070178,1,2.807354922,0.776123166,0.556236327
0.914134443,1,3.807354922,0.739121377,0.767383695
0.872316182,1,3,0.769863546,0.599668324
0.90223372,1,3.459431619,0.760484159,0.869520366
0.892724812,1,3.321928095,0.761912882,0.919477642
0.860972703,0,3.321928095,0.745786548,0.767383695
0.833017111,0,3.700439718,0.705115199,0.592324436
0.639721692,0,3,0.508677959,0.221532077
0.629146457,0,2.584962501,0.615574181,0.605399609
0.767961144,0,2.584962501,0.713249624,0.316336036
0.724787772,0,1.584962501,0.691554427,0.221532077
0.820786893,1,3.664497779,0.73885864,0.592324436
0.880397677,0,3.121928095,0.725056887,0.221532077
0.775390327,1,2.807354922,0.706256807,0.767383695
0.829103053,1,3.584962501,0.722202718,0.599668324
0.89237982,1,3,0.741694391,0.200108826
0.949395597,1,3.321928095,0.845978498,0.869520366
0.913106143,1,2.584962501,0.78618753,0.869520366
0.671011806,0,2,0.551662385,0.601856232
0.892915547,1,3.321928095,0.6397475,0.767383695
0.87397486,1,3,0.77174902,0.919477642
0.862559021,1,3.169925001,0.702958524,0.599668324
0.607849717,1,3,0.565253437,0.221532077
0.789657593,1,3.277613437,0.790626168,0.556236327
0.791844308,1,4,0.792735934,0.200108826
0.917093992,1,3.702819531,0.832901537,0.869520366
0.928495526,1,4.142664356,0.82828629,0.767383695
0.828582227,1,3.095795255,0.671001434,0.767383695
0.88975668,1,3.459431619,0.847118914,0.767383695
0.65916115,0,3.169925001,0.689041913,0.556236327
0.828874171,0,3.277613437,0.688942432,0.592324436
0.834462047,0,3.321928095,0.686800122,0.767383695
0.759938002,1,3.664497779,0.635292113,0.869520366
0.774005353,0,2.584962501,0.6193735,0.405639619
0.615572333,0,2.321928095,0.480035454,0.316336036
0.875496268,1,2.807354922,0.816493452,0.556236327
0.56933254,1,2.584962501,0.514467597,0.236150727
0.637358427,0,3.169925001,0.576209426,0.221532077
0.863108099,1,3.459431619,0.734097183,0.352907121
0.863150954,1,2.321928095,0.717518926,0.869520366
0.672384977,0,2,0.575398743,0.526093841
0.763373911,0,2,0.591586471,0.221532077
0.884057701,1,3.905764585,0.701095521,0.869520366
0.890566587,1,3.975418018,0.799079239,0.316336036
0.848465204,0,3.807354922,0.836610913,0.869520366
0.749829412,0,2.75,0.624180317,0.599668324
0.807081819,1,3.169925001,0.747686744,0.869520366
0.677551866,1,3.906890596,0.732213378,0.221532077
0.836518526,1,3.418295834,0.795309722,0.869520366
0.894566357,0,3.418295834,0.785607994,0.869520366
0.849601984,0,3.321928095,0.726721227,0.869520366
0.833972514,0,3.546593564,0.726165652,0.919477642
0.735937417,0,3,0.69174099,0.592324436
0.880654514,0,2.807354922,0.690613747,0.869520366
0.595479965,0,2.321928095,0.643095851,0.592324436
0.706286073,0,2.807354922,0.617684722,0.767383695
0.606458902,0,3.121928095,0.63550216,0.556236327
0.696481764,0,2.584962501,0.611560524,0.269727528
0.814841926,1,2,0.740291536,0.599668324
0.823761821,1,3,0.667830646,0.364498526
0.925061584,1,2.321928095,0.801041305,0.869520366
0.721722543,1,2.584962501,0.657696843,0.767383695
0.892886043,1,3.321928095,0.80510956,0.869520366
0.734391987,0,2.584962501,0.721060395,0.601856232
0.848367274,1,3.664497779,0.767142117,0.869520366
0.78188467,1,2.807354922,0.54220885,0.221532077
0.821919918,0,2.584962501,0.57867825,0.869520366
0.67663604,1,3.418295834,0.655940473,0.221532077
0.789842188,1,3.807354922,0.708526611,0.869520366
0.915348232,0,3.664497779,0.761999071,0.599668324
0.58747381,0,2.321928095,0.561760783,0.213728592
0.958254457,1,2.807354922,0.836918294,0.919477642
0.765234351,0,2.321928095,0.633744717,0.767383695
0.825392544,1,3.169925001,0.771952212,0.869520366
0.856406987,0,3.546593564,0.749605715,0.601856232
0.89263767,0,3.459431619,0.762117386,0.352907121
0.869190812,0,3.875,0.782341361,0.767383695
0.758426309,1,3.584962501,0.687689722,0.601856232
0.863177836,0,3.321928095,0.782623768,0.352907121
0.956007421,1,2.584962501,0.780222297,0.869520366
0.845470905,0,2.807354922,0.636773407,0.599668324
0.858122468,1,3.375,0.760759711,0.767383695
0.81431812,1,3.875,0.748536587,0.869520366
0.888410866,0,2,0.665424228,0.221532077
0.875500143,1,3.700439718,0.774282575,0.869520366
0.876107931,1,3.459431619,0.682755291,0.349634767
0.72050494,0,3.169925001,0.747097492,0.526093841
0.746563613,0,2.807354922,0.479213625,0.349634767
0.846715093,1,3.734521665,0.7702384,0.869520366
0.920033455,1,3.334679141,0.896731317,0.869520366
0.740552247,1,3.321928095,0.679538429,0.869520366
0.819881916,0,3.121928095,0.692632198,0.601856232
0.938830376,0,3.321928095,0.780981123,0.869520366
0.874947131,1,3,0.836742699,0.599668324
0.821299374,0,3.169925001,0.630990803,0.767383695
0.920796514,0,3.459431619,0.736616552,0.869520366
0.933735311,1,4.05881389,0.841994107,0.767383695
0.802923203,0,2.807354922,0.739937544,0.869520366
0.827540278,0,3.773557262,0.6109097,0.556236327
0.793282688,1,3.169925001,0.679892719,0.405639619
0.722533107,0,3,0.694607258,0.213728592
0.946096957,1,3.169925001,0.799020171,0.919477642
0.822609365,0,3.169925001,0.689423621,0.767383695
0.810530126,0,3.75,0.770639837,0.601856232
0.912344337,1,3.664497779,0.763699174,0.767383695
0.807911932,1,2.807354922,0.748550773,0.767383695
0.944836736,1,3.169925001,0.825910807,0.869520366
0.83203119,0,3.321928095,0.707223296,0.601856232
0.867495894,1,2.807354922,0.76587677,0.767383695
0.806471944,0,3.277613437,0.635859311,0.869520366
0.894402444,0,3.875,0.775940597,0.869520366
0.813089311,1,2.75,0.811869264,0.869520366
0.743846953,1,3,0.751038671,0.599668324
0.942584157,1,2.807354922,0.80505228,0.556236327
0.886852562,1,3.459431619,0.713343978,0.767383695
0.786156476,1,3.459431619,0.706366956,0.599668324
0.951507747,1,3.321928095,0.736140192,0.869520366
0.927332342,0,3.75,0.736036777,0.869520366
0.640341282,1,2.584962501,0.556189239,0.601856232
0.90194422,0,3.700439718,0.752108991,0.869520366
0.762653947,0,3,0.664265871,0.599668324
0.732264817,1,3.807763576,0.687298656,0.599668324
0.687649071,0,2.321928095,0.621390224,0.316336036
0.697421551,0,2.584962501,0.5738222,0.352907121
0.898972213,1,3.277613437,0.862716317,0.767383695
0.888875425,0,3.321928095,0.812886417,0.767383695
0.955809355,1,3.807763576,0.865415692,0.869520366
0.811781168,0,3.169925001,0.624804854,0.364498526
0.802317262,0,3.169925001,0.613912404,0.221532077
0.688917816,1,3.180832987,0.687788427,0.405639619
0.594673276,0,3,0.603942275,0.767383695
0.913878739,1,2.807354922,0.784259796,0.869520366
0.682199359,1,2.321928095,0.701567113,0.556236327
0.795661926,0,2.321928095,0.671235263,0.767383695
0.847770691,0,3.321928095,0.791854739,0.869520366
0.864861846,1,3.700439718,0.764585555,0.767383695
0.80454576,0,3.169925001,0.734727263,0.352907121
0.924047053,1,3.169925001,0.760055542,0.599668324
0.856138289,0,3.321928095,0.762837529,0.869520366
0.765273571,1,3.321928095,0.715245485,0.869520366
0.577482283,1,3,0.640312433,0.200108826
0.468268096,1,3,0.700208068,0.200108826
0.863557696,1,3.664497779,0.745076716,0.919477642
0.915560722,1,3.39274741,0.901130021,0.919477642
0.652932525,1,2.321928095,0.59288919,0.601856232
0.904044509,1,3.664497779,0.843868434,0.869520366
0.891325712,1,3.521640636,0.827354014,0.869520366
0.914310873,1,3.664497779,0.835132957,0.767383695
0.859783471,0,3.321928095,0.741114259,0.767383695
0.942460358,0,3.321928095,0.808595121,0.592324436
0.773361146,1,3.906890596,0.642898977,0.221532077
0.73969686,0,3.39274741,0.656610608,0.599668324
0.85842073,0,2,0.676358342,0.601856232
0.873075366,0,3.169925001,0.779846668,0.869520366
0.937995374,1,2.807354922,0.748645246,0.599668324
0.821662605,0,3.169925001,0.742868602,0.869520366
0.872700691,1,3.664497779,0.807592392,0.599668324
0.844902098,1,3.321928095,0.770628214,0.464122891
0.867637396,1,3,0.653378844,0.599668324
0.763266742,1,3.169925001,0.704236388,0.221532077
0.766703665,0,2.321928095,0.694524944,0.221532077
0.793983579,1,2.807354922,0.745998621,0.269727528
0.807652712,0,3.169925001,0.702052712,0.592324436
0.765429616,1,3.39274741,0.751399636,0.221532077
0.899927199,1,3.700439718,0.826685846,0.767383695
0.773378551,0,3,0.724993825,0.405639619
0.961292565,1,3.321928095,0.846789598,0.869520366
0.576788068,0,3.251629167,0.647706926,0.352907121
0.667953074,0,3.095795255,0.633541346,0.213728592
0.644811094,1,2.584962501,0.658932209,0.221532077
0.877359092,0,3.321928095,0.667384505,0.221532077
0.900006175,0,3.664497779,0.835194886,0.919477642
0.912501812,0,3.879664005,0.75984633,0.599668324
0.815470576,1,3.169925001,0.731550336,0.601856232
0.947257817,1,3.169925001,0.854575038,0.869520366
0.789728701,1,4.169925001,0.81554693,0.221532077
0.851041257,1,3,0.79833442,0.767383695
0.889121532,0,3.700439718,0.758172035,0.767383695
0.760890067,0,3.251629167,0.686153054,0.599668324
0.930854797,1,3.169925001,0.826502204,0.599668324
0.93131882,0,3.969815782,0.842581987,0.599668324
0.849372327,0,2.807354922,0.70830363,0.464122891
0.88052386,0,3.121928095,0.761650562,0.464122891
0.882950604,1,3.546593564,0.764806509,0.599668324
0.702859759,0,2.807354922,0.639697194,0.767383695
0.7724877,0,3.321928095,0.636525691,0.767383695
0.773197651,1,3.321928095,0.71088922,0.869520366
0.802474201,1,3.702819531,0.797539413,0.869520366
0.859966993,1,3.75,0.643476605,0.767383695
0.822341859,0,4,0.823572338,0.869520366
0.630834699,1,1.584962501,0.549719334,0.221532077
0.871816099,0,3.418295834,0.687744677,0.601856232
0.891824305,1,3,0.7588135,0.869520366
0.863933921,1,3,0.613759995,0.221532077
0.812792897,0,3.418295834,0.673467398,0.601856232
0.834052444,0,3.39274741,0.784283876,0.869520366
0.85191834,1,2.584962501,0.697000504,0.221532077
0.853882909,0,3.418295834,0.729440689,0.200108826
0.928293109,0,2.807354922,0.826945186,0.767383695
0.607888639,0,3,0.614152968,0.601856232
0.583376884,0,3,0.645807683,0.592324436
0.728645027,0,2.321928095,0.653021634,0.464122891
0.905616343,1,3.702819531,0.827881575,0.869520366
0.895405293,1,3.773557262,0.754319906,0.767383695
0.874561846,0,3.584962501,0.76264739,0.767383695
0.83779645,0,3.584962501,0.762876213,0.767383695
0.758452117,1,3.321928095,0.76784569,0.592324436
0.922524154,1,4.277613437,0.821334481,0.869520366
0.803873301,0,3.321928095,0.712134004,0.221532077
0.681135356,1,3.169925001,0.786881149,0.767383695
0.608584106,0,2.321928095,0.476502866,0.213728592
0.861604095,0,3.969815782,0.760085404,0.767383695
0.829143405,0,3.169925001,0.633111656,0.221532077
0.771328211,0,3.169925001,0.718935013,0.221532077
0.897146761,0,3,0.708614528,0.599668324
0.804887593,1,3,0.668738008,0.201786727
0.892257452,1,3.584962501,0.720304072,0.221532077
0.75942421,0,3.321928095,0.650985479,0.352907121
0.786831379,0,3.169925001,0.661542952,0.221532077
0.815391302,1,3.584962501,0.739324868,0.352907121
0.849592865,1,3.459431619,0.764076293,0.869520366
0.738548815,0,3.169925001,0.637118161,0.405639619
0.626567304,1,2.321928095,0.540686786,0.556236327
0.910083234,1,3.321928095,0.750838161,0.526093841
0.719204545,1,2.807354922,0.822715282,0.767383695
0.745195627,0,2.807354922,0.722234607,0.767383695
0.937443912,0,3.584962501,0.821121454,0.767383695
0.906794667,1,3.169925001,0.770843029,0.601856232
0.854646325,1,3.169925001,0.72917676,0.592324436
0.847277045,1,3.169925001,0.649539709,0.316336036
0.880739927,1,3.169925001,0.730162144,0.599668324
0.628897786,1,2.947702779,0.669397116,0.352907121
0.639417291,1,2.321928095,0.443010449,0.601856232
0.897668004,1,3.321928095,0.720224679,0.526093841
0.807541013,1,2.584962501,0.743541658,0.869520366
0.676943958,1,3,0.58211118,0.22024557
0.649741471,1,3.459431619,0.619098902,0.221532077
0.844076097,1,3.546593564,0.786844492,0.869520366
0.815970421,0,2.947702779,0.720677257,0.592324436
0.657815814,0,3,0.663952351,0.599668324
0.830555916,1,3.875,0.736809731,0.919477642
0.65590477,1,2.321928095,0.540878356,0.592324436
0.9104743,1,3.321928095,0.739544749,0.556236327
0.615344405,0,3.277613437,0.670623302,0.601856232
0.868774533,0,3.321928095,0.667639494,0.767383695
0.95540446,1,3.700439718,0.84702754,0.919477642
0.777699411,0,2.321928095,0.788454533,0.221532077
0.869182289,1,3.418295834,0.70030123,0.200108826
0.832455635,1,3.700439718,0.750246584,0.919477642
0.777387261,1,3.169925001,0.783364236,0.869520366
0.721340597,0,2.321928095,0.659302711,0.592324436
0.922265708,1,3.640223929,0.85335964,0.869520366
0.754379094,0,3.321928095,0.711812139,0.767383695
0.835231781,0,3.321928095,0.67822969,0.869520366
0.653763831,0,2.321928095,0.55760926,0.352907121
0.751812696,0,3,0.768539548,0.200108826
0.736636519,0,3,0.622797132,0.869520366
0.872684777,0,3,0.631740451,0.869520366
0.865915537,0,2.321928095,0.746766448,0.767383695
0.781144679,1,2.584962501,0.646466374,0.221532077
0.560568273,0,2.584962501,0.636559546,0.221532077
0.922806501,1,4.106603137,0.868796051,0.869520366
0.809351087,0,3.906890596,0.735529661,0.464122891
0.905495584,1,3.459431619,0.708302557,0.869520366
0.859555542,1,2.584962501,0.703059435,0.221532077
0.802854419,1,2.584962501,0.692102492,0.869520366
0.953540146,1,3.700439718,0.863870263,0.869520366
0.85039115,0,2.321928095,0.736567497,0.405639619
0.742909729,0,3.459431619,0.702787876,0.767383695
0.576922536,1,2.584962501,0.691496968,0.556236327
0.877490103,1,2.321928095,0.729144633,0.592324436
0.838733137,0,2.807354922,0.723942518,0.869520366
0.831818581,1,3.807354922,0.6749506,0.221532077
0.78772217,1,3.321928095,0.715533078,0.599668324
0.774144769,1,2.807354922,0.709683299,0.767383695
0.84861666,1,3.700439718,0.765577078,0.869520366
0.716423571,0,2.584962501,0.671152592,0.221532077
0.932948887,0,3.773557262,0.81120199,0.869520366
0.855233252,0,2.521640636,0.711985588,0.767383695
0.756638527,1,3.277613437,0.688392639,0.599668324
0.727814078,0,3.321928095,0.755919218,0.599668324
0.871423006,0,3.459431619,0.713652968,0.213728592
0.800171018,0,3.906890596,0.657862663,0.221532077
0.888506413,0,3.584962501,0.581819952,0.869520366
0.904757321,1,3,0.709261179,0.599668324
0.893539131,1,3.121928095,0.823689222,0.919477642
0.680300593,1,3.39274741,0.456560284,0.213728592
0.910722077,0,3.169925001,0.758830547,0.767383695
0.696317673,1,2.807354922,0.712404251,0.767383695
0.727312148,0,3,0.658029795,0.767383695
0.801670849,0,3.321928095,0.792374969,0.599668324
0.829508245,1,3.700439718,0.732722938,0.213728592
0.833839476,0,3.584962501,0.743837297,0.221532077
0.898803592,0,2.807354922,0.730973423,0.767383695
0.79313612,0,2.321928095,0.782859504,0.592324436
0.914358735,0,3.734521665,0.839783609,0.204765752
0.755737484,1,3.584962501,0.581730366,0.364498526
0.940609336,0,3.700439718,0.773813903,0.869520366
0.856215477,0,3.459431619,0.736195862,0.767383695
0.850943208,0,2.807354922,0.736454785,0.221532077
0.797946513,1,3.459431619,0.782513976,0.599668324
0.750059724,1,3,0.731171012,0.767383695
0.905720353,1,3.807354922,0.72655946,0.599668324
0.491609812,0,2.321928095,0.603089333,0.221532077
0.753264308,1,3.169925001,0.747564673,0.767383695
0.878912926,1,2.584962501,0.692004621,0.405639619
0.671815634,0,2.807354922,0.660773158,0.200108826
0.76375258,0,3.807763576,0.709938049,0.316336036
0.885703683,1,3.584962501,0.780206442,0.919477642
0.900229871,1,2.584962501,0.783032417,0.767383695
0.920630872,0,3.969815782,0.819006324,0.767383695
0.735500932,0,3,0.654356003,0.221532077
0.878124058,1,3.700439718,0.822474778,0.599668324
0.823314548,1,3.321928095,0.642371476,0.767383695
0.651461244,0,3.546593564,0.561231434,0.221532077
0.777395964,0,3.121928095,0.751874626,0.601856232
0.801547229,0,3.321928095,0.712702513,0.599668324
0.788452208,0,3.459431619,0.715595782,0.601856232
0.694757581,0,3.169925001,0.624165177,0.201786727
0.853187084,0,2.584962501,0.732948184,0.869520366
0.929879606,1,3,0.793628216,0.869520366
0.857922912,0,3,0.753654897,0.599668324
0.830503464,0,2.807354922,0.671539664,0.601856232
0.849601746,0,2.584962501,0.76935482,0.599668324
0.592442989,1,1,0.538820326,0.221532077
0.890433967,0,3.584962501,0.716518462,0.869520366
0.872186422,0,2.584962501,0.690007865,0.464122891
0.941629827,0,3,0.804923177,0.869520366
0.767931044,0,3.321928095,0.747018397,0.202781677
0.661647558,1,3.169925001,0.635787487,0.556236327
0.740524232,1,2.321928095,0.608946085,0.592324436
0.888548315,0,2.807354922,0.719351292,0.352907121
0.745398164,0,3.418295834,0.606570959,0.556236327
0.776503682,1,3.459431619,0.698939681,0.526093841
0.896246195,1,2.584962501,0.713683009,0.767383695
0.850423932,1,3.169925001,0.670044899,0.599668324
0.59929359,0,3.321928095,0.698824584,0.205959707
