semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score,summary_score
0.454075873,1,0,2.321928095,0.662871897,"{'rouge-1': {'r': 0.2, 'p': 0.25, 'f': 0.22222221728395072}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.25, 'f': 0.22222221728395072}}",0.355228181,0.222222222,0.363636364,0.631567955,0.245901838
0.090786032,0,0,2.321928095,0.883358121,"{'rouge-1': {'r': 0.4, 'p': 0.5, 'f': 0.4444444395061729}, 'rouge-2': {'r': 0.25, 'p': 0.3333333333333333, 'f': 0.2857142808163266}, 'rouge-l': {'r': 0.4, 'p': 0.5, 'f': 0.4444444395061729}}",0.370070602,0.375,0.545454545,0.777772427,0.225686774
0.197655365,0,0,3.277613437,0.368179739,"{'rouge-1': {'r': 0.2, 'p': 0.2222222222222222, 'f': 0.21052631080332423}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.2222222222222222, 'f': 0.21052631080332423}}",0.219901554,0.111111111,0.2,0.420462191,0.237501815
0.073086224,0,0,1.448815636,0.276573032,"{'rouge-1': {'r': 0.125, 'p': 0.3333333333333333, 'f': 0.18181817785123974}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.3333333333333333, 'f': 0.18181817785123974}}",2.48E-78,0.090909091,0.166666667,0.371337503,0.20466347
0.103378646,0,0,2,0.481916547,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.081058754,0.111111111,0.2,0.546735406,0.219868213
0.0503323,0,0,2.584962501,0.253640562,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}}",0.146976237,0.181818182,0.307692308,0.581232667,0.24451828
0.390265703,0,0,2.807354922,0.87220943,"{'rouge-1': {'r': 0.625, 'p': 0.8333333333333334, 'f': 0.7142857093877552}, 'rouge-2': {'r': 0.2222222222222222, 'p': 0.4, 'f': 0.285714281122449}, 'rouge-l': {'r': 0.625, 'p': 0.8333333333333334, 'f': 0.7142857093877552}}",0.455034675,0.6,0.75,0.854148388,0.237501815
0.600050449,0,1,3.169925001,0.405149698,"{'rouge-1': {'r': 0.23076923076923078, 'p': 0.375, 'f': 0.28571428099773244}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.14285714285714285, 'f': 0.10526315324099744}, 'rouge-l': {'r': 0.23076923076923078, 'p': 0.375, 'f': 0.28571428099773244}}",0.209326494,0.210526316,0.347826087,0.657229841,0.21565944
0.606623709,0,0,3.169925001,0.397276103,"{'rouge-1': {'r': 0.08695652173913043, 'p': 0.25, 'f': 0.1290322542351718}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.08695652173913043, 'p': 0.25, 'f': 0.1290322542351718}}",0.027669709,0.1,0.181818182,0.471841931,0.245901838
0.214944825,1,1,3,0.320779324,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",6.17E-155,0.090909091,0.166666667,0.52713877,0.237501815
0.199526742,0,0,3.056564762,0.29713437,"{'rouge-1': {'r': 0.25, 'p': 0.3333333333333333, 'f': 0.2857142808163266}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.3333333333333333, 'f': 0.2857142808163266}}",0.14492799,0.157894737,0.272727273,0.573236465,0.216729373
0.616243601,0,0,2.251629167,0.623222291,"{'rouge-1': {'r': 0.14285714285714285, 'p': 0.5, 'f': 0.22222221876543213}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.14285714285714285, 'p': 0.5, 'f': 0.22222221876543213}}",0.026405311,0.176470588,0.3,0.442469746,0.245901838
0.354519516,0,0,2.646439345,0.581427276,"{'rouge-1': {'r': 0.25, 'p': 0.2857142857142857, 'f': 0.266666661688889}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2857142857142857, 'f': 0.266666661688889}}",0.190841534,0.142857143,0.25,0.532507718,0.20466347
0.088196598,0,0,2,0.612247288,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.6666666666666666, 'f': 0.2666666634666667}, 'rouge-2': {'r': 0.08333333333333333, 'p': 0.5, 'f': 0.14285714040816327}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.6666666666666666, 'f': 0.2666666634666667}}",0.023007758,0.214285714,0.352941176,0.550678551,0.245901838
0.483370334,0,0,1.584962501,0.492378175,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",4.42E-05,0.033333333,0.064516129,0.39463535,0.346492857
0.320412248,0,0,2.155639062,0.662665188,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}}",0.290796179,0.333333333,0.5,0.482205391,0.237501815
0.526270092,0,1,2.321928095,0.481085837,"{'rouge-1': {'r': 0.21428571428571427, 'p': 0.75, 'f': 0.3333333298765432}, 'rouge-2': {'r': 0.07692307692307693, 'p': 0.3333333333333333, 'f': 0.12499999695312508}, 'rouge-l': {'r': 0.21428571428571427, 'p': 0.75, 'f': 0.3333333298765432}}",0.025752398,0.25,0.4,0.542975307,0.229301497
0.343067437,1,1,3.277613437,0.568149149,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.1111111111111111, 'f': 0.16666666291666676}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.1111111111111111, 'f': 0.16666666291666676}}",0.072436717,0.166666667,0.285714286,0.559167683,0.237501815
0.410530269,0,0,3.459431619,0.500018716,"{'rouge-1': {'r': 0.4, 'p': 0.4, 'f': 0.3999999950000001}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.2222222222222222, 'f': 0.1999999950500001}, 'rouge-l': {'r': 0.4, 'p': 0.4, 'f': 0.3999999950000001}}",0.376234213,0.294117647,0.454545455,0.621721029,0.24451828
0.524782777,0,0,2.584962501,0.366667539,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.4, 'f': 0.36363635867768596}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.2, 'f': 0.18181817685950424}}",0.333538672,0.3,0.461538462,0.538819909,0.385668546
0.155970559,0,1,2.251629167,0.956734598,"{'rouge-1': {'r': 1.0, 'p': 0.5, 'f': 0.6666666622222223}, 'rouge-2': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-l': {'r': 1.0, 'p': 0.5, 'f': 0.6666666622222223}}",0.449269804,0.6,0.75,0.794194877,0.317477256
0.289261132,1,1,3,0.398195237,"{'rouge-1': {'r': 0.2, 'p': 0.14285714285714285, 'f': 0.1666666618055557}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.14285714285714285, 'f': 0.1666666618055557}}",2.92E-78,0.166666667,0.285714286,0.56854862,0.225686774
0.292908251,0,0,3.807354922,0.791934609,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.7692307692307693, 'f': 0.7142857093112245}, 'rouge-2': {'r': 0.42857142857142855, 'p': 0.5, 'f': 0.4615384565680473}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.7692307692307693, 'f': 0.7142857093112245}}",0.63244008,0.578947368,0.733333333,0.830951929,0.224611089
0.2919631,0,1,2.251629167,0.503541887,"{'rouge-1': {'r': 0.2857142857142857, 'p': 0.5, 'f': 0.36363635900826446}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.25, 'f': 0.1999999952000001}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.5, 'f': 0.36363635900826446}}",0.172761007,0.2,0.333333333,0.570427895,0.297373801
0.31140855,0,0,2,0.584851742,"{'rouge-1': {'r': 0.3333333333333333, 'p': 1.0, 'f': 0.4999999962500001}, 'rouge-2': {'r': 0.25, 'p': 1.0, 'f': 0.39999999680000003}, 'rouge-l': {'r': 0.3333333333333333, 'p': 1.0, 'f': 0.4999999962500001}}",0.19311026,0.4,0.571428571,0.693954706,0.225686774
0.29503879,0,1,2.855388542,0.523966968,"{'rouge-1': {'r': 0.26666666666666666, 'p': 0.5714285714285714, 'f': 0.3636363592975207}, 'rouge-2': {'r': 0.06666666666666667, 'p': 0.125, 'f': 0.08695651720226867}, 'rouge-l': {'r': 0.2, 'p': 0.42857142857142855, 'f': 0.2727272683884298}}",0.160290774,0.263157895,0.416666667,0.560255885,0.226518467
0.137333825,0,0,3.875,0.278033227,"{'rouge-1': {'r': 0.15, 'p': 0.2, 'f': 0.1714285665306124}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.15, 'p': 0.2, 'f': 0.1714285665306124}}",0.101204868,0.090909091,0.166666667,0.453172207,0.21565944
0.496936679,1,1,2.5,0.960415363,"{'rouge-1': {'r': 1.0, 'p': 0.6, 'f': 0.7499999953125}, 'rouge-2': {'r': 1.0, 'p': 0.4, 'f': 0.5714285673469389}, 'rouge-l': {'r': 1.0, 'p': 0.6, 'f': 0.7499999953125}}",0.416927128,0.5,0.666666667,0.712589204,0.237501815
0.511454999,0,1,3,0.58255142,"{'rouge-1': {'r': 0.2222222222222222, 'p': 0.2857142857142857, 'f': 0.24999999507812506}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.14285714285714285, 'f': 0.12499999507812519}}",0.288923292,0.2,0.333333333,0.682148039,0.24451828
0.3142775,0,0,3.277613437,0.571436107,"{'rouge-1': {'r': 0.375, 'p': 0.3333333333333333, 'f': 0.35294117148788934}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.375, 'p': 0.3333333333333333, 'f': 0.35294117148788934}}",0.202253936,0.266666667,0.421052632,0.556689084,0.225686774
0.395460874,0,0,3,0.824072719,"{'rouge-1': {'r': 0.4166666666666667, 'p': 0.7142857142857143, 'f': 0.5263157848199447}, 'rouge-2': {'r': 0.25, 'p': 0.5, 'f': 0.33333332888888895}, 'rouge-l': {'r': 0.4166666666666667, 'p': 0.7142857142857143, 'f': 0.5263157848199447}}",0.233188417,0.4,0.571428571,0.689721227,0.237501815
0.705430508,1,0,1.918295834,0.447791517,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.3333333333333333, 'f': 0.22222221777777784}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.16666666666666666, 'p': 0.3333333333333333, 'f': 0.22222221777777784}}",0.189715383,0.222222222,0.363636364,0.579273582,0.237501815
0.430296451,1,1,3.095795255,0.506343722,"{'rouge-1': {'r': 0.0967741935483871, 'p': 0.375, 'f': 0.1538461505851414}, 'rouge-2': {'r': 0.02702702702702703, 'p': 0.125, 'f': 0.04444444152098785}, 'rouge-l': {'r': 0.0967741935483871, 'p': 0.375, 'f': 0.1538461505851414}}",0.026241527,0.108108108,0.195121951,0.504375756,0.236150727
0.379851878,0,0,2.721928095,0.61813432,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.3333333333333333, 'f': 0.3333333283333334}}",0.209998031,0.272727273,0.428571429,0.559857488,0.346492857
0.252223313,0,0,2.5,0.601046681,"{'rouge-1': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}}",0.40337978,0.222222222,0.363636364,0.531080127,0.261588246
0.469481289,0,0,2,0.414037168,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",5.04E-155,0.2,0.333333333,0.428212374,0.631871402
0.514747322,1,0,2.807354922,0.734548092,"{'rouge-1': {'r': 0.45454545454545453, 'p': 0.8333333333333334, 'f': 0.5882352895501731}, 'rouge-2': {'r': 0.1, 'p': 0.2, 'f': 0.13333332888888905}, 'rouge-l': {'r': 0.45454545454545453, 'p': 0.8333333333333334, 'f': 0.5882352895501731}}",0.383634603,0.384615385,0.555555556,0.635378182,0.486648172
0.371323138,0,1,2.807354922,0.477152646,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.071756406,0.071428571,0.133333333,0.511989951,0.66063416
0.291077346,0,0,2.721928095,0.739542842,"{'rouge-1': {'r': 0.36363636363636365, 'p': 0.6666666666666666, 'f': 0.4705882307266437}, 'rouge-2': {'r': 0.2727272727272727, 'p': 0.5, 'f': 0.3529411719031142}, 'rouge-l': {'r': 0.36363636363636365, 'p': 0.6666666666666666, 'f': 0.4705882307266437}}",0.404419469,0.357142857,0.526315789,0.663304448,0.245901838
0.349156499,0,0,3.169925001,0.380561292,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.154267652,0.066666667,0.125,0.562346995,0.225686774
0.249803647,1,1,2.584962501,0.809696317,"{'rouge-1': {'r': 0.6, 'p': 0.6, 'f': 0.5999999950000001}, 'rouge-2': {'r': 0.25, 'p': 0.25, 'f': 0.24999999500000009}, 'rouge-l': {'r': 0.6, 'p': 0.6, 'f': 0.5999999950000001}}",0.569717869,0.375,0.545454545,0.608071029,0.245901838
0.599219441,0,1,2.584962501,0.98946631,"{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}",0.941966118,0.833333333,0.909090909,0.938328385,0.623291075
0.313081443,0,0,2.646439345,0.616508484,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.6666666666666666, 'f': 0.44444444000000005}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.5, 'f': 0.33333332888888895}}",0.170839138,0.333333333,0.5,0.533398151,0.217777878
0.252345562,0,0,2.321928095,0.473257691,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",0.076853367,0.071428571,0.133333333,0.588293135,0.384589046
0.06960167,0,0,2.725480557,0.443053752,"{'rouge-1': {'r': 0.25, 'p': 0.14285714285714285, 'f': 0.18181817719008275}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.14285714285714285, 'f': 0.18181817719008275}}",0.076111377,0.090909091,0.166666667,0.515726209,0.226518467
0.610153675,0,0,2.584962501,0.962561071,"{'rouge-1': {'r': 0.8333333333333334, 'p': 1.0, 'f': 0.9090909041322315}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}, 'rouge-l': {'r': 0.8333333333333334, 'p': 1.0, 'f': 0.9090909041322315}}",0.835810623,0.857142857,0.923076923,0.867185771,0.245901838
0.435222864,0,1,2,0.400846153,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",7.29E-156,0.066666667,0.125,0.415832281,0.245901838
0.439078182,0,1,1.584962501,0.268653035,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",1.60E-158,0.047619048,0.090909091,0.345059454,0.532102048
0.540930092,0,0,2.413088436,0.521540165,"{'rouge-1': {'r': 0.16666666666666666, 'p': 0.5, 'f': 0.24999999625000005}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.3333333333333333, 'f': 0.16666666291666676}}",0.203589885,0.136363636,0.24,0.538314104,0.20466347
0.335737199,1,0,2.807354922,0.584796071,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}, 'rouge-2': {'r': 0.125, 'p': 0.2, 'f': 0.1538461491124262}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.5, 'f': 0.39999999520000007}}",0.302534027,0.307692308,0.470588235,0.608961582,0.237501815
0.289176792,0,1,2,0.731875956,"{'rouge-1': {'r': 0.2, 'p': 0.3333333333333333, 'f': 0.24999999531250006}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.3333333333333333, 'f': 0.24999999531250006}}",0.43320669,0.125,0.222222222,0.620326936,0.236150727
0.422217578,1,1,2.918295834,0.41122067,"{'rouge-1': {'r': 0.09090909090909091, 'p': 0.14285714285714285, 'f': 0.11111110635802489}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.09090909090909091, 'p': 0.14285714285714285, 'f': 0.11111110635802489}}",0.116269084,0.111111111,0.2,0.434494257,0.245901838
0.30325985,0,1,3.418295834,0.672223926,"{'rouge-1': {'r': 0.3333333333333333, 'p': 0.2, 'f': 0.24999999531250006}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.3333333333333333, 'p': 0.2, 'f': 0.24999999531250006}}",0.279420019,0.2,0.333333333,0.522448123,0.208007544
0.270007253,0,1,2.950212065,0.460479617,"{'rouge-1': {'r': 0.18181818181818182, 'p': 0.2222222222222222, 'f': 0.1999999950500001}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.18181818181818182, 'p': 0.2222222222222222, 'f': 0.1999999950500001}}",0.113259131,0.111111111,0.2,0.482527316,0.236150727
0.334669024,1,0,3.182005815,0.724945605,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.6, 'f': 0.499999995138889}, 'rouge-2': {'r': 0.125, 'p': 0.18181818181818182, 'f': 0.14814814331961607}, 'rouge-l': {'r': 0.35714285714285715, 'p': 0.5, 'f': 0.41666666180555556}}",0.376521283,0.315789474,0.48,0.629133821,0.216729373
0.42004934,0,0,2.807354922,0.718591392,"{'rouge-1': {'r': 0.375, 'p': 0.5, 'f': 0.4285714236734694}, 'rouge-2': {'r': 0.125, 'p': 0.2, 'f': 0.1538461491124262}, 'rouge-l': {'r': 0.375, 'p': 0.5, 'f': 0.4285714236734694}}",0.315314278,0.333333333,0.5,0.649024308,0.593833923
0.255303502,1,1,2.321928095,0.530713677,"{'rouge-1': {'r': 0.08333333333333333, 'p': 0.25, 'f': 0.12499999625000012}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.08333333333333333, 'p': 0.25, 'f': 0.12499999625000012}}",0.042798261,0.125,0.222222222,0.462641209,0.229301497
0.469042003,1,1,2,0.67234844,"{'rouge-1': {'r': 0.125, 'p': 0.3333333333333333, 'f': 0.18181817785123974}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.3333333333333333, 'f': 0.18181817785123974}}",0.059206634,0.181818182,0.307692308,0.563309669,0.245901838
0.549039602,0,0,3.640223929,0.490937054,"{'rouge-1': {'r': 0.1111111111111111, 'p': 0.25, 'f': 0.15384614958579892}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1111111111111111, 'p': 0.25, 'f': 0.15384614958579892}}",0.077136241,0.108108108,0.195121951,0.492484719,0.222796381
0.557320058,0,0,3.238901257,0.692019105,"{'rouge-1': {'r': 0.375, 'p': 0.3333333333333333, 'f': 0.35294117148788934}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2222222222222222, 'f': 0.23529411266435996}}",0.210310317,0.266666667,0.421052632,0.621497333,0.237501815
0.571989596,0,1,2.321928095,0.639421642,"{'rouge-1': {'r': 0.2, 'p': 0.75, 'f': 0.3157894703601109}, 'rouge-2': {'r': 0.06666666666666667, 'p': 0.3333333333333333, 'f': 0.1111111083333334}, 'rouge-l': {'r': 0.2, 'p': 0.75, 'f': 0.3157894703601109}}",0.038654741,0.235294118,0.380952381,0.58248353,0.381196082
0.293825418,0,1,3.640223929,0.380516291,"{'rouge-1': {'r': 0.4, 'p': 0.46153846153846156, 'f': 0.4285714235969388}, 'rouge-2': {'r': 0.058823529411764705, 'p': 0.07692307692307693, 'f': 0.06666666175555591}, 'rouge-l': {'r': 0.26666666666666666, 'p': 0.3076923076923077, 'f': 0.285714280739796}}",0.280950458,0.260869565,0.413793103,0.580292344,0.229120582
0.385415554,0,1,1.921928095,0.653987408,"{'rouge-1': {'r': 0.2, 'p': 0.6666666666666666, 'f': 0.3076923041420118}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.6666666666666666, 'f': 0.3076923041420118}}",0.129981533,0.25,0.4,0.587633014,0.24451828
0.433236629,1,1,2.947702779,0.459972978,"{'rouge-1': {'r': 0.2857142857142857, 'p': 0.2857142857142857, 'f': 0.2857142807142858}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.2857142857142857, 'f': 0.2857142807142858}}",0.328636089,0.230769231,0.375,0.528901994,0.245901838
0.161624163,0,0,2.947702779,0.561852574,"{'rouge-1': {'r': 0.5, 'p': 0.2857142857142857, 'f': 0.36363635900826446}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.5, 'p': 0.2857142857142857, 'f': 0.36363635900826446}}",0.270149079,0.2,0.333333333,0.583156168,0.223311841
0.31687218,1,1,2.584962501,0.594490826,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.6, 'f': 0.499999995138889}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.4, 'f': 0.33333332847222225}}",0.409111852,0.3,0.461538462,0.700618088,0.224611089
0.330391794,0,0,3,0.35237512,"{'rouge-1': {'r': 0.2, 'p': 0.2857142857142857, 'f': 0.23529411280276827}, 'rouge-2': {'r': 0.1111111111111111, 'p': 0.16666666666666666, 'f': 0.1333333285333335}, 'rouge-l': {'r': 0.2, 'p': 0.2857142857142857, 'f': 0.23529411280276827}}",0.208728354,0.125,0.222222222,0.49115923,0.245901838
0.115018874,0,0,1,0.692694902,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",1.05E-231,0,0,0.590996861,0.200108826
0.418293387,0,0,2.321928095,0.951551795,"{'rouge-1': {'r': 0.5, 'p': 1.0, 'f': 0.6666666622222223}, 'rouge-2': {'r': 0.375, 'p': 1.0, 'f': 0.5454545414876033}, 'rouge-l': {'r': 0.5, 'p': 1.0, 'f': 0.6666666622222223}}",0.382583906,0.444444444,0.615384615,0.741509199,0.498103708
0.127027646,0,0,3.169925001,0.162498951,"{'rouge-1': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0, 'p': 0.0, 'f': 0.0}}",2.79E-78,0.076923077,0.142857143,0.473434716,0.224611089
0.433183759,0,0,3,0.580408394,"{'rouge-1': {'r': 0.2, 'p': 0.2857142857142857, 'f': 0.23529411280276827}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.2857142857142857, 'f': 0.23529411280276827}}",0.259914492,0.1875,0.315789474,0.591763914,0.250862956
0.156757146,0,0,3.521640636,0.549724042,"{'rouge-1': {'r': 0.2, 'p': 0.09090909090909091, 'f': 0.12499999570312517}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.09090909090909091, 'f': 0.12499999570312517}}",0.117130214,0.125,0.222222222,0.46142,0.203967005
0.285538197,1,0,2.725480557,0.223276585,"{'rouge-1': {'r': 0.06666666666666667, 'p': 0.14285714285714285, 'f': 0.09090908657024814}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.06666666666666667, 'p': 0.14285714285714285, 'f': 0.09090908657024814}}",0.065531009,0.047619048,0.090909091,0.324882448,0.219868213
0.332253426,0,0,2.807354922,0.727985859,"{'rouge-1': {'r': 0.5555555555555556, 'p': 0.8333333333333334, 'f': 0.6666666618666668}, 'rouge-2': {'r': 0.25, 'p': 0.4, 'f': 0.3076923029585799}, 'rouge-l': {'r': 0.4444444444444444, 'p': 0.6666666666666666, 'f': 0.5333333285333334}}",0.380241717,0.545454545,0.705882353,0.748141706,0.252831995
0.390254855,1,1,2.584962501,0.247156084,"{'rouge-1': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.25, 'p': 0.2, 'f': 0.22222221728395072}}",3.19E-78,0.222222222,0.363636364,0.55809164,0.224611089
0.311806649,0,1,2.251629167,0.951977611,"{'rouge-1': {'r': 1.0, 'p': 0.5, 'f': 0.6666666622222223}, 'rouge-2': {'r': 1.0, 'p': 0.25, 'f': 0.39999999680000003}, 'rouge-l': {'r': 1.0, 'p': 0.5, 'f': 0.6666666622222223}}",0.424616332,0.6,0.75,0.792668343,0.263034731
